_id,fullAddress,type,provinceCode,districtCode,villageCode,createdAt,updatedAt,__v,fullAddressCode
{'$oid': '5f9ebfbdbfeb451c3940235c'},"Phường Quang Tiến, Thị xã Thái Hoà, Nghệ An",3,nghe-an,thi-xa-thai-hoa,phuong-quang-tien,{'$date': '2020-09-05T06:52:28.458Z'},{'$date': '2020-09-05T06:52:28.458Z'},0,phuong quang tien thi xa thai hoa nghe an
{'$oid': '5f9ebfbdbfeb451c3940235d'},"Phường Long Sơn, Thị xã Thái Hoà, Nghệ An",3,nghe-an,thi-xa-thai-hoa,phuong-long-son,{'$date': '2020-09-05T06:52:28.458Z'},{'$date': '2020-09-05T06:52:28.458Z'},0,phuong long son thi xa thai hoa nghe an
{'$oid': '5f9ebfbdbfeb451c3940235e'},"Phường Quang Phong, Thị xã Thái Hoà, Nghệ An",3,nghe-an,thi-xa-thai-hoa,phuong-quang-phong,{'$date': '2020-09-05T06:52:28.458Z'},{'$date': '2020-09-05T06:52:28.458Z'},0,phuong quang phong thi xa thai hoa nghe an
{'$oid': '5f9ebfbebfeb451c3940235f'},"Xã Nghĩa Mỹ, Thị xã Thái Hoà, Nghệ An",3,nghe-an,thi-xa-thai-hoa,xa-nghia-my,{'$date': '2020-09-05T06:52:28.458Z'},{'$date': '2020-09-05T06:52:28.458Z'},0,xa nghia my thi xa thai hoa nghe an
{'$oid': '5f9ebfbebfeb451c39402360'},"Xã Nghĩa Thuận, Thị xã Thái Hoà, Nghệ An",3,nghe-an,thi-xa-thai-hoa,xa-nghia-thuan,{'$date': '2020-09-05T06:52:28.458Z'},{'$date': '2020-09-05T06:52:28.458Z'},0,xa nghia thuan thi xa thai hoa nghe an
{'$oid': '5f9ebfbebfeb451c39402361'},"Xã Nghĩa Tiến, Thị xã Thái Hoà, Nghệ An",3,nghe-an,thi-xa-thai-hoa,xa-nghia-tien,{'$date': '2020-09-05T06:52:28.458Z'},{'$date': '2020-09-05T06:52:28.458Z'},0,xa nghia tien thi xa thai hoa nghe an
{'$oid': '5f9ebfbfbfeb451c39402362'},"Xã Đông Hiếu, Thị xã Thái Hoà, Nghệ An",3,nghe-an,thi-xa-thai-hoa,xa-dong-hieu,{'$date': '2020-09-05T06:52:28.458Z'},{'$date': '2020-09-05T06:52:28.458Z'},0,xa dong hieu thi xa thai hoa nghe an
{'$oid': '5f9ebfbfbfeb451c39402363'},"Xã Tây Hiếu, Thị xã Thái Hoà, Nghệ An",3,nghe-an,thi-xa-thai-hoa,xa-tay-hieu,{'$date': '2020-09-05T06:52:28.458Z'},{'$date': '2020-09-05T06:52:28.458Z'},0,xa tay hieu thi xa thai hoa nghe an
{'$oid': '5f9ebfbfbfeb451c39402364'},"Xã Nghĩa Hoà, Thị xã Thái Hoà, Nghệ An",3,nghe-an,thi-xa-thai-hoa,xa-nghia-hoa,{'$date': '2020-09-05T06:52:28.458Z'},{'$date': '2020-09-05T06:52:28.458Z'},0,xa nghia hoa thi xa thai hoa nghe an
{'$oid': '5f9ebfc0bfeb451c39402365'},"Xã Nga My, Huyện Tương Dương, Nghệ An",3,nghe-an,huyen-tuong-duong,xa-nga-my,{'$date': '2020-09-05T06:52:28.458Z'},{'$date': '2020-09-05T06:52:28.458Z'},0,xa nga my huyen tuong duong nghe an
{'$oid': '5f9ebfc0bfeb451c39402366'},"Xã Tam Hợp, Huyện Tương Dương, Nghệ An",3,nghe-an,huyen-tuong-duong,xa-tam-hop,{'$date': '2020-09-05T06:52:28.458Z'},{'$date': '2020-09-05T06:52:28.458Z'},0,xa tam hop huyen tuong duong nghe an
{'$oid': '5f9ebfc0bfeb451c39402367'},"Xã Hữu Khuông, Huyện Tương Dương, Nghệ An",3,nghe-an,huyen-tuong-duong,xa-huu-khuong,{'$date': '2020-09-05T06:52:28.458Z'},{'$date': '2020-09-05T06:52:28.458Z'},0,xa huu khuong huyen tuong duong nghe an
{'$oid': '5f9ebfc1bfeb451c39402368'},"Xã Xiêng My, Huyện Tương Dương, Nghệ An",3,nghe-an,huyen-tuong-duong,xa-xieng-my,{'$date': '2020-09-05T06:52:28.458Z'},{'$date': '2020-09-05T06:52:28.458Z'},0,xa xieng my huyen tuong duong nghe an
{'$oid': '5f9ebfc1bfeb451c39402369'},"Xã Yên Hòa, Huyện Tương Dương, Nghệ An",3,nghe-an,huyen-tuong-duong,xa-yen-hoa,{'$date': '2020-09-05T06:52:28.458Z'},{'$date': '2020-09-05T06:52:28.458Z'},0,xa yen hoa huyen tuong duong nghe an
{'$oid': '5f9ebfc1bfeb451c3940236a'},"Xã Thạch Giám, Huyện Tương Dương, Nghệ An",3,nghe-an,huyen-tuong-duong,xa-thach-giam,{'$date': '2020-09-05T06:52:28.458Z'},{'$date': '2020-09-05T06:52:28.458Z'},0,xa thach giam huyen tuong duong nghe an
{'$oid': '5f9ebfc2bfeb451c3940236b'},"Xã Tam Quang, Huyện Tương Dương, Nghệ An",3,nghe-an,huyen-tuong-duong,xa-tam-quang,{'$date': '2020-09-05T06:52:28.458Z'},{'$date': '2020-09-05T06:52:28.458Z'},0,xa tam quang huyen tuong duong nghe an
{'$oid': '5f9ebfc2bfeb451c3940236c'},"Thị trấn Hòa Bình, Huyện Tương Dương, Nghệ An",3,nghe-an,huyen-tuong-duong,thi-tran-hoa-binh,{'$date': '2020-09-05T06:52:28.458Z'},{'$date': '2020-09-05T06:52:28.458Z'},0,thi tran hoa binh huyen tuong duong nghe an
{'$oid': '5f9ebfc2bfeb451c3940236d'},"Xã Mai Sơn, Huyện Tương Dương, Nghệ An",3,nghe-an,huyen-tuong-duong,xa-mai-son,{'$date': '2020-09-05T06:52:28.458Z'},{'$date': '2020-09-05T06:52:28.458Z'},0,xa mai son huyen tuong duong nghe an
{'$oid': '5f9ebfc2bfeb451c3940236e'},"Xã Nhôn Mai, Huyện Tương Dương, Nghệ An",3,nghe-an,huyen-tuong-duong,xa-nhon-mai,{'$date': '2020-09-05T06:52:28.458Z'},{'$date': '2020-09-05T06:52:28.458Z'},0,xa nhon mai huyen tuong duong nghe an
{'$oid': '5f9ebfc3bfeb451c3940236f'},"Xã Yên Tĩnh, Huyện Tương Dương, Nghệ An",3,nghe-an,huyen-tuong-duong,xa-yen-tinh,{'$date': '2020-09-05T06:52:28.458Z'},{'$date': '2020-09-05T06:52:28.458Z'},0,xa yen tinh huyen tuong duong nghe an
{'$oid': '5f9ebfc3bfeb451c39402370'},"Xã Lưỡng Minh, Huyện Tương Dương, Nghệ An",3,nghe-an,huyen-tuong-duong,xa-luong-minh,{'$date': '2020-09-05T06:52:28.458Z'},{'$date': '2020-09-05T06:52:28.458Z'},0,xa luong minh huyen tuong duong nghe an
{'$oid': '5f9ebfc3bfeb451c39402371'},"Xã Yên Na, Huyện Tương Dương, Nghệ An",3,nghe-an,huyen-tuong-duong,xa-yen-na,{'$date': '2020-09-05T06:52:28.458Z'},{'$date': '2020-09-05T06:52:28.458Z'},0,xa yen na huyen tuong duong nghe an
{'$oid': '5f9ebfc4bfeb451c39402372'},"Xã Lưu Kiền, Huyện Tương Dương, Nghệ An",3,nghe-an,huyen-tuong-duong,xa-luu-kien,{'$date': '2020-09-05T06:52:28.458Z'},{'$date': '2020-09-05T06:52:28.458Z'},0,xa luu kien huyen tuong duong nghe an
{'$oid': '5f9ebfc4bfeb451c39402373'},"Xã Xá Lượng, Huyện Tương Dương, Nghệ An",3,nghe-an,huyen-tuong-duong,xa-xa-luong,{'$date': '2020-09-05T06:52:28.458Z'},{'$date': '2020-09-05T06:52:28.458Z'},0,xa xa luong huyen tuong duong nghe an
{'$oid': '5f9ebfc4bfeb451c39402374'},"Xã Tam Thái, Huyện Tương Dương, Nghệ An",3,nghe-an,huyen-tuong-duong,xa-tam-thai,{'$date': '2020-09-05T06:52:28.458Z'},{'$date': '2020-09-05T06:52:28.458Z'},0,xa tam thai huyen tuong duong nghe an
{'$oid': '5f9ebfc5bfeb451c39402375'},"Xã Tam Đình, Huyện Tương Dương, Nghệ An",3,nghe-an,huyen-tuong-duong,xa-tam-dinh,{'$date': '2020-09-05T06:52:28.458Z'},{'$date': '2020-09-05T06:52:28.458Z'},0,xa tam dinh huyen tuong duong nghe an
{'$oid': '5f9ebfc5bfeb451c39402376'},"Xã Yên Thắng, Huyện Tương Dương, Nghệ An",3,nghe-an,huyen-tuong-duong,xa-yen-thang,{'$date': '2020-09-05T06:52:28.458Z'},{'$date': '2020-09-05T06:52:28.458Z'},0,xa yen thang huyen tuong duong nghe an
{'$oid': '5f9ebfc5bfeb451c39402377'},"Thị trấn Thạch Giám, Huyện Tương Dương, Nghệ An",3,nghe-an,huyen-tuong-duong,thi-tran-thach-giam,{'$date': '2020-09-05T06:52:28.458Z'},{'$date': '2020-09-05T06:52:28.458Z'},0,thi tran thach giam huyen tuong duong nghe an
{'$oid': '5f9ebfc6bfeb451c39402378'},"Xã Quỳnh Bảng, Huyện Quỳnh Lưu, Nghệ An",3,nghe-an,huyen-quynh-luu,xa-quynh-bang,{'$date': '2020-09-05T06:52:28.458Z'},{'$date': '2020-09-05T06:52:28.458Z'},0,xa quynh bang huyen quynh luu nghe an
{'$oid': '5f9ebfc6bfeb451c39402379'},"Xã Quỳnh Diễn, Huyện Quỳnh Lưu, Nghệ An",3,nghe-an,huyen-quynh-luu,xa-quynh-dien,{'$date': '2020-09-05T06:52:28.458Z'},{'$date': '2020-09-05T06:52:28.458Z'},0,xa quynh dien huyen quynh luu nghe an
{'$oid': '5f9ebfc6bfeb451c3940237a'},"Xã Quỳnh Yên, Huyện Quỳnh Lưu, Nghệ An",3,nghe-an,huyen-quynh-luu,xa-quynh-yen,{'$date': '2020-09-05T06:52:28.458Z'},{'$date': '2020-09-05T06:52:28.458Z'},0,xa quynh yen huyen quynh luu nghe an
{'$oid': '5f9ebfc7bfeb451c3940237b'},"Xã Quỳnh Hưng, Huyện Quỳnh Lưu, Nghệ An",3,nghe-an,huyen-quynh-luu,xa-quynh-hung,{'$date': '2020-09-05T06:52:28.458Z'},{'$date': '2020-09-05T06:52:28.458Z'},0,xa quynh hung huyen quynh luu nghe an
{'$oid': '5f9ebfc7bfeb451c3940237c'},"Xã An Hòa, Huyện Quỳnh Lưu, Nghệ An",3,nghe-an,huyen-quynh-luu,xa-an-hoa,{'$date': '2020-09-05T06:52:28.458Z'},{'$date': '2020-09-05T06:52:28.458Z'},0,xa an hoa huyen quynh luu nghe an
{'$oid': '5f9ebfc7bfeb451c3940237d'},"Xã Quỳnh Thuận, Huyện Quỳnh Lưu, Nghệ An",3,nghe-an,huyen-quynh-luu,xa-quynh-thuan,{'$date': '2020-09-05T06:52:28.458Z'},{'$date': '2020-09-05T06:52:28.458Z'},0,xa quynh thuan huyen quynh luu nghe an
{'$oid': '5f9ebfc7bfeb451c3940237e'},"Xã Quỳnh Tam, Huyện Quỳnh Lưu, Nghệ An",3,nghe-an,huyen-quynh-luu,xa-quynh-tam,{'$date': '2020-09-05T06:52:28.458Z'},{'$date': '2020-09-05T06:52:28.458Z'},0,xa quynh tam huyen quynh luu nghe an
{'$oid': '5f9ebfc8bfeb451c3940237f'},"Xã Quỳnh Thắng, Huyện Quỳnh Lưu, Nghệ An",3,nghe-an,huyen-quynh-luu,xa-quynh-thang,{'$date': '2020-09-05T06:52:28.458Z'},{'$date': '2020-09-05T06:52:28.458Z'},0,xa quynh thang huyen quynh luu nghe an
{'$oid': '5f9ebfc8bfeb451c39402380'},"Xã Quỳnh Hoa, Huyện Quỳnh Lưu, Nghệ An",3,nghe-an,huyen-quynh-luu,xa-quynh-hoa,{'$date': '2020-09-05T06:52:28.458Z'},{'$date': '2020-09-05T06:52:28.458Z'},0,xa quynh hoa huyen quynh luu nghe an
{'$oid': '5f9ebfc8bfeb451c39402381'},"Xã Quỳnh Thạch, Huyện Quỳnh Lưu, Nghệ An",3,nghe-an,huyen-quynh-luu,xa-quynh-thach,{'$date': '2020-09-05T06:52:28.458Z'},{'$date': '2020-09-05T06:52:28.458Z'},0,xa quynh thach huyen quynh luu nghe an
{'$oid': '5f9ebfc9bfeb451c39402382'},"Xã Quỳnh Mỹ, Huyện Quỳnh Lưu, Nghệ An",3,nghe-an,huyen-quynh-luu,xa-quynh-my,{'$date': '2020-09-05T06:52:28.458Z'},{'$date': '2020-09-05T06:52:28.458Z'},0,xa quynh my huyen quynh luu nghe an
{'$oid': '5f9ebfc9bfeb451c39402383'},"Xã Quỳnh Thanh, Huyện Quỳnh Lưu, Nghệ An",3,nghe-an,huyen-quynh-luu,xa-quynh-thanh,{'$date': '2020-09-05T06:52:28.458Z'},{'$date': '2020-09-05T06:52:28.458Z'},0,xa quynh thanh huyen quynh luu nghe an
{'$oid': '5f9ebfc9bfeb451c39402384'},"Xã Quỳnh Hậu, Huyện Quỳnh Lưu, Nghệ An",3,nghe-an,huyen-quynh-luu,xa-quynh-hau,{'$date': '2020-09-05T06:52:28.458Z'},{'$date': '2020-09-05T06:52:28.458Z'},0,xa quynh hau huyen quynh luu nghe an
{'$oid': '5f9ebfcabfeb451c39402385'},"Xã Quỳnh Lâm, Huyện Quỳnh Lưu, Nghệ An",3,nghe-an,huyen-quynh-luu,xa-quynh-lam,{'$date': '2020-09-05T06:52:28.458Z'},{'$date': '2020-09-05T06:52:28.458Z'},0,xa quynh lam huyen quynh luu nghe an
{'$oid': '5f9ebfcabfeb451c39402386'},"Xã Quỳnh Đôi, Huyện Quỳnh Lưu, Nghệ An",3,nghe-an,huyen-quynh-luu,xa-quynh-doi,{'$date': '2020-09-05T06:52:28.458Z'},{'$date': '2020-09-05T06:52:28.458Z'},0,xa quynh doi huyen quynh luu nghe an
{'$oid': '5f9ebfcabfeb451c39402387'},"Xã Quỳnh Lương, Huyện Quỳnh Lưu, Nghệ An",3,nghe-an,huyen-quynh-luu,xa-quynh-luong,{'$date': '2020-09-05T06:52:28.458Z'},{'$date': '2020-09-05T06:52:28.458Z'},0,xa quynh luong huyen quynh luu nghe an
{'$oid': '5f9ebfcbbfeb451c39402388'},"Xã Quỳnh Hồng, Huyện Quỳnh Lưu, Nghệ An",3,nghe-an,huyen-quynh-luu,xa-quynh-hong,{'$date': '2020-09-05T06:52:28.458Z'},{'$date': '2020-09-05T06:52:28.458Z'},0,xa quynh hong huyen quynh luu nghe an
{'$oid': '5f9ebfcbbfeb451c39402389'},"Xã Quỳnh Bá, Huyện Quỳnh Lưu, Nghệ An",3,nghe-an,huyen-quynh-luu,xa-quynh-ba,{'$date': '2020-09-05T06:52:28.458Z'},{'$date': '2020-09-05T06:52:28.458Z'},0,xa quynh ba huyen quynh luu nghe an
{'$oid': '5f9ebfcbbfeb451c3940238a'},"Xã Quỳnh Minh, Huyện Quỳnh Lưu, Nghệ An",3,nghe-an,huyen-quynh-luu,xa-quynh-minh,{'$date': '2020-09-05T06:52:28.458Z'},{'$date': '2020-09-05T06:52:28.458Z'},0,xa quynh minh huyen quynh luu nghe an
{'$oid': '5f9ebfccbfeb451c3940238b'},"Xã Quỳnh Giang, Huyện Quỳnh Lưu, Nghệ An",3,nghe-an,huyen-quynh-luu,xa-quynh-giang,{'$date': '2020-09-05T06:52:28.458Z'},{'$date': '2020-09-05T06:52:28.458Z'},0,xa quynh giang huyen quynh luu nghe an
{'$oid': '5f9ebfccbfeb451c3940238c'},"Xã Quỳnh Ngọc, Huyện Quỳnh Lưu, Nghệ An",3,nghe-an,huyen-quynh-luu,xa-quynh-ngoc,{'$date': '2020-09-05T06:52:28.458Z'},{'$date': '2020-09-05T06:52:28.458Z'},0,xa quynh ngoc huyen quynh luu nghe an
{'$oid': '5f9ebfccbfeb451c3940238d'},"Xã Quỳnh Nghĩa, Huyện Quỳnh Lưu, Nghệ An",3,nghe-an,huyen-quynh-luu,xa-quynh-nghia,{'$date': '2020-09-05T06:52:28.458Z'},{'$date': '2020-09-05T06:52:28.458Z'},0,xa quynh nghia huyen quynh luu nghe an
{'$oid': '5f9ebfcdbfeb451c3940238e'},"Xã Tiến Thủy, Huyện Quỳnh Lưu, Nghệ An",3,nghe-an,huyen-quynh-luu,xa-tien-thuy,{'$date': '2020-09-05T06:52:28.458Z'},{'$date': '2020-09-05T06:52:28.458Z'},0,xa tien thuy huyen quynh luu nghe an
{'$oid': '5f9ebfcdbfeb451c3940238f'},"Xã Sơn Hải, Huyện Quỳnh Lưu, Nghệ An",3,nghe-an,huyen-quynh-luu,xa-son-hai,{'$date': '2020-09-05T06:52:28.458Z'},{'$date': '2020-09-05T06:52:28.458Z'},0,xa son hai huyen quynh luu nghe an
{'$oid': '5f9ebfcdbfeb451c39402390'},"Xã Quỳnh Thọ, Huyện Quỳnh Lưu, Nghệ An",3,nghe-an,huyen-quynh-luu,xa-quynh-tho,{'$date': '2020-09-05T06:52:28.458Z'},{'$date': '2020-09-05T06:52:28.458Z'},0,xa quynh tho huyen quynh luu nghe an
{'$oid': '5f9ebfcdbfeb451c39402391'},"Xã Quỳnh Long, Huyện Quỳnh Lưu, Nghệ An",3,nghe-an,huyen-quynh-luu,xa-quynh-long,{'$date': '2020-09-05T06:52:28.458Z'},{'$date': '2020-09-05T06:52:28.458Z'},0,xa quynh long huyen quynh luu nghe an
{'$oid': '5f9ebfcebfeb451c39402392'},"Xã Tân Thắng, Huyện Quỳnh Lưu, Nghệ An",3,nghe-an,huyen-quynh-luu,xa-tan-thang,{'$date': '2020-09-05T06:52:28.458Z'},{'$date': '2020-09-05T06:52:28.458Z'},0,xa tan thang huyen quynh luu nghe an
{'$oid': '5f9ebfcebfeb451c39402393'},"Thị trấn Cầu Giát, Huyện Quỳnh Lưu, Nghệ An",3,nghe-an,huyen-quynh-luu,thi-tran-cau-giat,{'$date': '2020-09-05T06:52:28.458Z'},{'$date': '2020-09-05T06:52:28.458Z'},0,thi tran cau giat huyen quynh luu nghe an
{'$oid': '5f9ebfcebfeb451c39402394'},"Xã Quỳnh Tân, Huyện Quỳnh Lưu, Nghệ An",3,nghe-an,huyen-quynh-luu,xa-quynh-tan,{'$date': '2020-09-05T06:52:28.458Z'},{'$date': '2020-09-05T06:52:28.458Z'},0,xa quynh tan huyen quynh luu nghe an
{'$oid': '5f9ebfcfbfeb451c39402395'},"Xã Quỳnh Châu, Huyện Quỳnh Lưu, Nghệ An",3,nghe-an,huyen-quynh-luu,xa-quynh-chau,{'$date': '2020-09-05T06:52:28.458Z'},{'$date': '2020-09-05T06:52:28.458Z'},0,xa quynh chau huyen quynh luu nghe an
{'$oid': '5f9ebfcfbfeb451c39402396'},"Xã Tân Sơn, Huyện Quỳnh Lưu, Nghệ An",3,nghe-an,huyen-quynh-luu,xa-tan-son,{'$date': '2020-09-05T06:52:28.458Z'},{'$date': '2020-09-05T06:52:28.458Z'},0,xa tan son huyen quynh luu nghe an
{'$oid': '5f9ebfd0bfeb451c39402397'},"Xã Quỳnh Văn, Huyện Quỳnh Lưu, Nghệ An",3,nghe-an,huyen-quynh-luu,xa-quynh-van,{'$date': '2020-09-05T06:52:28.458Z'},{'$date': '2020-09-05T06:52:28.458Z'},0,xa quynh van huyen quynh luu nghe an
{'$oid': '5f9ebfd0bfeb451c39402398'},"Xã Ngọc Sơn, Huyện Quỳnh Lưu, Nghệ An",3,nghe-an,huyen-quynh-luu,xa-ngoc-son,{'$date': '2020-09-05T06:52:28.458Z'},{'$date': '2020-09-05T06:52:28.458Z'},0,xa ngoc son huyen quynh luu nghe an
{'$oid': '5f9ebfd0bfeb451c39402399'},"Xã Tân Hợp, Huyện Tân Kỳ, Nghệ An",3,nghe-an,huyen-tan-ky,xa-tan-hop,{'$date': '2020-09-05T06:52:28.458Z'},{'$date': '2020-09-05T06:52:28.458Z'},0,xa tan hop huyen tan ky nghe an
{'$oid': '5f9ebfd0bfeb451c3940239a'},"Xã Tân An, Huyện Tân Kỳ, Nghệ An",3,nghe-an,huyen-tan-ky,xa-tan-an,{'$date': '2020-09-05T06:52:28.458Z'},{'$date': '2020-09-05T06:52:28.458Z'},0,xa tan an huyen tan ky nghe an
{'$oid': '5f9ebfd1bfeb451c3940239b'},"Thị trấn Tân Kỳ, Huyện Tân Kỳ, Nghệ An",3,nghe-an,huyen-tan-ky,thi-tran-tan-ky,{'$date': '2020-09-05T06:52:28.458Z'},{'$date': '2020-09-05T06:52:28.458Z'},0,thi tran tan ky huyen tan ky nghe an
{'$oid': '5f9ebfd1bfeb451c3940239c'},"Xã Giai Xuân, Huyện Tân Kỳ, Nghệ An",3,nghe-an,huyen-tan-ky,xa-giai-xuan,{'$date': '2020-09-05T06:52:28.458Z'},{'$date': '2020-09-05T06:52:28.458Z'},0,xa giai xuan huyen tan ky nghe an
{'$oid': '5f9ebfd1bfeb451c3940239d'},"Xã Nghĩa Thái, Huyện Tân Kỳ, Nghệ An",3,nghe-an,huyen-tan-ky,xa-nghia-thai,{'$date': '2020-09-05T06:52:28.458Z'},{'$date': '2020-09-05T06:52:28.458Z'},0,xa nghia thai huyen tan ky nghe an
{'$oid': '5f9ebfd2bfeb451c3940239e'},"Xã Tiên Kỳ, Huyện Tân Kỳ, Nghệ An",3,nghe-an,huyen-tan-ky,xa-tien-ky,{'$date': '2020-09-05T06:52:28.458Z'},{'$date': '2020-09-05T06:52:28.458Z'},0,xa tien ky huyen tan ky nghe an
{'$oid': '5f9ebfd2bfeb451c3940239f'},"Xã Kỳ Sơn, Huyện Tân Kỳ, Nghệ An",3,nghe-an,huyen-tan-ky,xa-ky-son,{'$date': '2020-09-05T06:52:28.458Z'},{'$date': '2020-09-05T06:52:28.458Z'},0,xa ky son huyen tan ky nghe an
{'$oid': '5f9ebfd2bfeb451c394023a0'},"Xã Nghĩa Hành, Huyện Tân Kỳ, Nghệ An",3,nghe-an,huyen-tan-ky,xa-nghia-hanh,{'$date': '2020-09-05T06:52:28.458Z'},{'$date': '2020-09-05T06:52:28.458Z'},0,xa nghia hanh huyen tan ky nghe an
{'$oid': '5f9ebfd3bfeb451c394023a1'},"Xã Tân Phú, Huyện Tân Kỳ, Nghệ An",3,nghe-an,huyen-tan-ky,xa-tan-phu,{'$date': '2020-09-05T06:52:28.458Z'},{'$date': '2020-09-05T06:52:28.458Z'},0,xa tan phu huyen tan ky nghe an
{'$oid': '5f9ebfd3bfeb451c394023a2'},"Xã Tân Xuân, Huyện Tân Kỳ, Nghệ An",3,nghe-an,huyen-tan-ky,xa-tan-xuan,{'$date': '2020-09-05T06:52:28.458Z'},{'$date': '2020-09-05T06:52:28.458Z'},0,xa tan xuan huyen tan ky nghe an
{'$oid': '5f9ebfd3bfeb451c394023a3'},"Xã Nghĩa Bình, Huyện Tân Kỳ, Nghệ An",3,nghe-an,huyen-tan-ky,xa-nghia-binh,{'$date': '2020-09-05T06:52:28.458Z'},{'$date': '2020-09-05T06:52:28.458Z'},0,xa nghia binh huyen tan ky nghe an
{'$oid': '5f9ebfd4bfeb451c394023a4'},"Xã Nghĩa Đồng, Huyện Tân Kỳ, Nghệ An",3,nghe-an,huyen-tan-ky,xa-nghia-dong,{'$date': '2020-09-05T06:52:28.458Z'},{'$date': '2020-09-05T06:52:28.458Z'},0,xa nghia dong huyen tan ky nghe an
{'$oid': '5f9ebfd4bfeb451c394023a5'},"Xã Đồng Văn, Huyện Tân Kỳ, Nghệ An",3,nghe-an,huyen-tan-ky,xa-dong-van,{'$date': '2020-09-05T06:52:28.458Z'},{'$date': '2020-09-05T06:52:28.458Z'},0,xa dong van huyen tan ky nghe an
{'$oid': '5f9ebfd4bfeb451c394023a6'},"Xã Nghĩa Hợp, Huyện Tân Kỳ, Nghệ An",3,nghe-an,huyen-tan-ky,xa-nghia-hop,{'$date': '2020-09-05T06:52:28.458Z'},{'$date': '2020-09-05T06:52:28.458Z'},0,xa nghia hop huyen tan ky nghe an
{'$oid': '5f9ebfd5bfeb451c394023a7'},"Xã Nghĩa Hoàn, Huyện Tân Kỳ, Nghệ An",3,nghe-an,huyen-tan-ky,xa-nghia-hoan,{'$date': '2020-09-05T06:52:28.458Z'},{'$date': '2020-09-05T06:52:28.458Z'},0,xa nghia hoan huyen tan ky nghe an
{'$oid': '5f9ebfd5bfeb451c394023a8'},"Xã Nghĩa Phúc, Huyện Tân Kỳ, Nghệ An",3,nghe-an,huyen-tan-ky,xa-nghia-phuc,{'$date': '2020-09-05T06:52:28.458Z'},{'$date': '2020-09-05T06:52:28.458Z'},0,xa nghia phuc huyen tan ky nghe an
{'$oid': '5f9ebfd5bfeb451c394023a9'},"Xã Nghĩa Dũng, Huyện Tân Kỳ, Nghệ An",3,nghe-an,huyen-tan-ky,xa-nghia-dung,{'$date': '2020-09-05T06:52:28.458Z'},{'$date': '2020-09-05T06:52:28.458Z'},0,xa nghia dung huyen tan ky nghe an
{'$oid': '5f9ebfd6bfeb451c394023aa'},"Xã Tân Long, Huyện Tân Kỳ, Nghệ An",3,nghe-an,huyen-tan-ky,xa-tan-long,{'$date': '2020-09-05T06:52:28.458Z'},{'$date': '2020-09-05T06:52:28.458Z'},0,xa tan long huyen tan ky nghe an
{'$oid': '5f9ebfd6bfeb451c394023ab'},"Xã Hương Sơn, Huyện Tân Kỳ, Nghệ An",3,nghe-an,huyen-tan-ky,xa-huong-son,{'$date': '2020-09-05T06:52:28.458Z'},{'$date': '2020-09-05T06:52:28.458Z'},0,xa huong son huyen tan ky nghe an
{'$oid': '5f9ebfd6bfeb451c394023ac'},"Xã Kỳ Tân, Huyện Tân Kỳ, Nghệ An",3,nghe-an,huyen-tan-ky,xa-ky-tan,{'$date': '2020-09-05T06:52:28.458Z'},{'$date': '2020-09-05T06:52:28.458Z'},0,xa ky tan huyen tan ky nghe an
{'$oid': '5f9ebfd7bfeb451c394023ad'},"Xã Phú Sơn, Huyện Tân Kỳ, Nghệ An",3,nghe-an,huyen-tan-ky,xa-phu-son,{'$date': '2020-09-05T06:52:28.458Z'},{'$date': '2020-09-05T06:52:28.458Z'},0,xa phu son huyen tan ky nghe an
{'$oid': '5f9ebfd7bfeb451c394023ae'},"Xã Tân Sơn, Huyện Tân Kỳ, Nghệ An",3,nghe-an,huyen-tan-ky,xa-tan-son,{'$date': '2020-09-05T06:52:28.458Z'},{'$date': '2020-09-05T06:52:28.458Z'},0,xa tan son huyen tan ky nghe an
{'$oid': '5f9ebfd7bfeb451c394023af'},"Xã Tân Hương, Huyện Tân Kỳ, Nghệ An",3,nghe-an,huyen-tan-ky,xa-tan-huong,{'$date': '2020-09-05T06:52:28.458Z'},{'$date': '2020-09-05T06:52:28.458Z'},0,xa tan huong huyen tan ky nghe an
{'$oid': '5f9ebfd7bfeb451c394023b0'},"Thị trấn Con Cuông, Huyện Con Cuông, Nghệ An",3,nghe-an,huyen-con-cuong,thi-tran-con-cuong,{'$date': '2020-09-05T06:52:28.458Z'},{'$date': '2020-09-05T06:52:28.458Z'},0,thi tran con cuong huyen con cuong nghe an
{'$oid': '5f9ebfd8bfeb451c394023b1'},"Xã Bình Chuẩn, Huyện Con Cuông, Nghệ An",3,nghe-an,huyen-con-cuong,xa-binh-chuan,{'$date': '2020-09-05T06:52:28.458Z'},{'$date': '2020-09-05T06:52:28.458Z'},0,xa binh chuan huyen con cuong nghe an
{'$oid': '5f9ebfd8bfeb451c394023b2'},"Xã Đôn Phục, Huyện Con Cuông, Nghệ An",3,nghe-an,huyen-con-cuong,xa-don-phuc,{'$date': '2020-09-05T06:52:28.458Z'},{'$date': '2020-09-05T06:52:28.458Z'},0,xa don phuc huyen con cuong nghe an
{'$oid': '5f9ebfd8bfeb451c394023b3'},"Xã Bồng Khê, Huyện Con Cuông, Nghệ An",3,nghe-an,huyen-con-cuong,xa-bong-khe,{'$date': '2020-09-05T06:52:28.458Z'},{'$date': '2020-09-05T06:52:28.458Z'},0,xa bong khe huyen con cuong nghe an
